assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
2,3,199,None,None,2,0.18,122806,2,,0,0,0,0,245.3,28,22,None,,0,3,5.5,5.5,7,1.63,0.14,3.43,0.3,1.80,13.26,1.17,0.16,John,5.5,18,9,15,1.33,3,55.5,49,33,50,False,182.8,106,42,1017,,None,55,97,59,0,0,None,0,,122806.jpg,4.0,62,32,0,0,0.0,McGinn,0.8,193,64,False,None,12,1.06,a,2,7,126.0,91,55,48,80451,1363,57816,354,1.0,8.7,McGinn,2
0,0,5,0,0,0,0.0,149484,None,,0,0,-4,4,13.0,354,125,None,,0,2,0.0,0.0,0,0.16,0.48,0.17,0.51,0.01,1.08,3.24,0.03,Tyrone,0.0,495,184,2,6.0,0,2.2,417,149,51,False,3.6,430,156,30,Knee injury - Unknown return date,2023-08-12T21:30:06.077936Z,41,607,161,0,0,None,0,,149484.jpg,0.0,570,214,0,0,0.0,Mings,1.4,149,60,False,None,1,3.0,i,2,7,5.0,377,133,0,9325,28,1044852,536,0.0,0.0,Mings,0
0,0,12,None,None,0,0.0,111782,None,,0,0,0,0,0.0,471,33,None,,0,1,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.73,0.73,0.0,Robin,0.0,420,49,1,1.0,0,1.2,431,27,53,False,12.0,392,27,90,,None,40,622,42,0,0,None,0,,111782.jpg,2.0,232,24,0,1,1.0,Olsen,0.7,197,26,False,None,1,1.0,a,2,7,0.0,448,27,2,19784,87,36129,162,0.0,0.5,Olsen,0
0,0,3,0,0,0,0.0,481624,None,,0,0,0,0,0.3,420,210,None,,0,3,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.65,19.5,0.0,Jaden,0.0,614,239,1,30.0,0,0.3,445,208,54,False,0.4,446,210,3,Transferred to Hull City,2023-09-02T08:48:12.680336Z,45,427,246,0,0,None,0,,481624.jpg,1.0,390,182,0,0,0.0,Philogene-Bidace,0.1,471,156,False,None,0,0.0,u,2,7,2.0,398,199,1,3755,0,13676,25,0.0,0.2,Philogene,0
0,0,21,0,0,0,0.0,232653,None,,0,0,-1,1,1.6,401,200,None,,0,3,0.0,0.0,0,0.04,0.08,0.23,0.44,0.19,0.73,1.37,0.36,Jacob,0.0,721,312,0,0.0,1,7.4,353,161,55,False,43.8,309,137,48,Foot injury - Expected back 26 Nov,2023-10-04T15:30:08.354887Z,59,69,43,0,0,None,0,,232653.jpg,3.5,97,43,0,0,0.0,Ramsey,0.1,462,151,False,None,0,0.0,i,2,7,28.0,259,136,7,7167,10,15408,35,0.0,1.2,J.Ramsey,0
0,0,0,0,0,0,0,122775,None,,0,0,0,0,0.0,611,243,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Morgan,0.0,574,218,0,0,0,0.0,621,246,56,False,0.0,615,242,0,Joined OGC Nice on a season-long loan,2023-07-26T11:26:30.137805Z,45,365,223,0,0,None,0,,122775.jpg,0.0,627,250,0,0,0,Sanson,0.0,706,294,False,None,0,0,u,2,7,0.0,599,238,0,0,0,578,0,0.0,0.0,Sanson,0
0,0,0,0,0,0,0,248164,None,,0,0,0,0,0.0,500,45,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Viljami,0.0,451,61,0,0,0,0.0,522,62,57,False,0.0,515,62,0,Joined Exeter City on a season-long loan,2023-07-20T08:38:58.947431Z,40,657,54,0,0,None,0,,248164.jpg,0.0,527,62,0,0,0,Sinisalo,0.0,709,84,False,None,0,0,u,2,7,0.0,477,39,0,0,0,321,0,0.0,0.0,Sinisalo,0
1,0,70,None,None,0,0.0,166989,None,,0,0,-3,3,42.1,247,136,None,,0,3,2.0,2.0,2,0.61,0.2,0.86,0.28,0.25,5.04,1.61,0.08,Youri,2.0,165,78,5,1.6,0,9.9,325,146,58,False,40.8,323,142,281,,None,57,83,51,0,0,None,0,,166989.jpg,1.3,339,161,0,0,0.0,Tielemans,0.5,235,75,False,None,1,0.32,a,2,7,15.0,318,161,16,16338,100,82827,183,0.4,2.8,Tielemans,0
0,0,6,100,100,0,0.0,110504,None,,0,0,0,0,0.0,706,300,None,,0,3,0.2,0.2,0,0.00,0.0,0.00,0.0,0.00,0.77,6.93,0.0,Bertrand,0.2,367,177,0,0.0,0,0.3,447,209,59,False,3.0,434,200,10,,2023-09-01T15:29:59.576149Z,50,175,107,0,0,None,0,,110504.jpg,1.0,426,209,0,0,0.0,Traoré,0.0,598,228,False,None,0,0.0,a,2,7,0.0,703,299,2,1322,16,2703,18,0.0,0.4,Bertrand Traoré,0
8,8,268,None,None,2,0.17,178301,None,,0,0,4,-4,227.6,33,2,None,,2,4,5.0,5.0,5,1.55,0.13,8.35,0.72,6.80,14.92,1.29,0.59,Ollie,5.0,33,7,17,1.47,6,100.7,6,2,60,True,315.0,19,2,1040,,None,84,8,3,0,0,2,0,,178301.jpg,6.6,4,2,0,0,0.0,Watkins,43.5,5,2,False,None,12,1.04,a,2,7,464.0,2,2,79,3534350,17058,1602289,12322,0.6,9.4,Watkins,1
0,0,0,0,0,0,0,213345,None,,0,0,0,0,0.0,712,85,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Wesley,0.0,694,82,0,0,0,0.0,714,84,61,False,0.0,714,84,0,Permanent transfer to Stoke,2023-07-31T07:08:09.572672Z,50,193,44,0,0,None,0,,213345.jpg,0.0,714,85,0,0,0,Moraes Ferreira da Silva,0.0,700,93,False,None,0,0,u,2,7,0.0,709,84,0,0,0,756,3,0.0,0.0,Wesley,0
0,4,201,None,None,2,0.17,244954,None,,0,0,1,-1,59.6,199,54,None,,1,2,1.8,1.8,2,0.29,0.02,0.75,0.06,0.46,14.53,1.25,0.04,Pau,1.8,179,56,15,1.29,1,30.7,157,41,584,False,190.4,98,35,1049,,None,46,345,47,0,0,None,0,,244954.jpg,3.2,111,36,0,0,0.0,Torres,4.0,89,36,False,None,11,0.94,a,2,7,56.0,184,36,38,326345,1771,184753,2103,0.4,8.3,Pau,0
6,5,202,100,100,3,0.29,243557,None,,0,0,3,-3,273.3,23,17,None,,2,3,5.8,5.8,6,2.25,0.21,5.02,0.47,2.77,12.52,1.19,0.26,Moussa,5.8,17,8,15,1.43,3,78.5,19,14,599,False,226.6,60,20,944,,2023-09-30T23:00:09.545623Z,68,37,21,0,0,None,0,,243557.jpg,5.4,13,8,0,0,0.0,Diaby,15.1,23,9,False,None,12,1.14,a,2,7,284.0,23,13,65,1828132,13363,1001854,6961,0.9,9.6,Diaby,0
0,0,0,None,None,0,0,549068,None,,0,0,0,0,0.0,670,276,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Omari,0.0,640,255,0,0,0,0.0,679,278,618,False,0.0,673,274,0,,None,45,458,266,0,0,None,0,,549068.jpg,0.0,681,280,0,0,0,Kellyman,0.1,481,162,False,None,0,0,a,2,7,0.0,662,272,0,5851,30,5397,31,0.0,0.0,Kellyman,0
0,0,0,None,None,0,0,462381,None,,0,0,0,0,0.0,514,50,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Filip,0.0,466,66,0,0,0,0.0,536,67,670,False,0.0,529,67,0,,None,40,673,59,0,0,None,0,,462381.jpg,0.0,542,67,0,0,0,Marschall,0.0,579,76,False,None,0,0,a,2,7,0.0,492,44,0,1886,18,1077,10,0.0,0.0,Marschall,0
0,0,-10,None,None,1,0.21,245414,None,,0,0,0,0,71.0,170,107,None,,0,3,0.8,0.8,0,0.53,0.11,2.00,0.42,1.47,5.31,1.14,0.31,Nicolò,0.8,293,142,4,0.86,0,29.4,166,84,672,False,30.4,344,151,421,,None,55,106,66,0,0,None,0,,245414.jpg,1.1,360,172,0,0,0.0,Zaniolo,0.1,479,160,False,None,6,1.28,a,2,7,196.0,41,25,10,10848,26,8333,72,0.1,1.8,Zaniolo,2
0,0,0,0,0,0,0,516159,None,,0,0,0,0,0.0,530,58,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Oliwier,0.0,483,74,0,0,0,0.0,552,75,686,False,0.0,546,75,0,On loan to Puszcza Niepolomice,2023-09-11T14:12:20.141802Z,40,694,67,0,0,None,0,,516159.jpg,0.0,558,75,0,0,0,Zych,0.1,477,64,False,None,0,0,u,2,7,0.0,509,52,0,6697,0,4821,18,0.0,0.0,Zych,0
0,0,0,None,None,0,0,171101,None,,0,0,0,0,0.0,614,235,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Clément,0.0,578,221,0,0,0,0.0,624,235,699,False,0.0,618,235,0,,None,45,371,64,0,0,None,0,,171101.jpg,0.0,630,233,0,0,0,Lenglet,0.1,496,189,False,None,0,0,a,2,7,0.0,602,233,0,4967,99,2790,50,0.0,0.0,Lenglet,0
0,0,4,0,0,0,0.0,444180,None,,0,0,-1,1,4.6,379,189,None,,0,3,0.0,0.0,0,0.02,0.01,0.09,0.05,0.07,4.44,2.65,0.04,Jaidon,0.0,681,285,5,2.98,0,3.0,403,188,62,False,9.0,409,184,151,Season-long loan to Leeds United,2023-09-03T20:09:06.556250Z,49,267,170,0,0,None,0,,444180.jpg,1.0,423,206,0,0,0.0,Anthony,0.0,509,175,False,None,2,1.19,u,3,91,16.0,312,157,3,1618,0,12210,9,0.0,0.6,Anthony,1
1,3,126,75,100,1,0.1,168991,None,,0,0,-3,3,162.7,60,44,1,,0,3,3.2,3.3,0,1.04,0.1,2.59,0.25,1.55,21.68,2.1,0.15,Philip,3.8,59,29,24,2.32,1,49.3,62,40,63,False,193.8,95,34,931,Knock - 75% chance of playing,2023-11-12T02:30:08.229472Z,52,155,97,0,0,None,0,,168991.jpg,2.9,148,62,0,0,0.0,Billing,0.4,260,86,False,None,11,1.06,d,3,91,138.0,69,43,32,34113,224,71443,507,0.7,6.2,Billing,2
0,2,51,None,None,0,0.0,111317,5,,0,0,-1,1,82.0,154,102,None,,0,3,0.7,-0.3,0,0.38,0.15,2.02,0.81,1.64,4.45,1.8,0.66,David,0.2,363,174,3,1.21,1,22.8,212,105,64,False,61.8,276,114,223,,None,49,229,146,0,0,None,0,,111317.jpg,1.9,259,115,0,0,0.0,Brooks,0.1,437,142,False,None,2,0.81,a,3,91,83.0,136,82,15,8455,8,11815,55,0.0,3.1,Brooks,1
1,0,102,100,100,2,0.21,158499,None,,0,0,0,0,202.6,42,32,None,,0,3,2.5,1.5,3,1.02,0.11,1.56,0.17,0.54,19.16,1.98,0.06,Ryan,2.0,154,71,22,2.27,0,48.9,63,41,65,False,131.0,165,62,872,,2023-08-06T23:30:05.398527Z,50,182,111,0,0,None,0,,158499.jpg,2.2,220,95,0,0,0.0,Christie,0.1,503,174,False,None,11,1.14,a,3,91,154.0,56,34,26,10635,54,9138,27,0.4,5.2,Christie,0
0,0,91,100,100,2,0.29,155408,3,,0,0,0,0,88.8,141,96,None,,0,3,0.5,-0.5,2,0.29,0.04,0.36,0.05,0.07,17.17,2.52,0.01,Lewis,0.0,688,290,15,2.2,0,20.0,237,113,66,False,93.4,235,93,614,,2023-10-21T17:30:07.277985Z,50,181,110,0,0,None,0,,155408.jpg,1.5,308,143,1,0,0.0,Cook,0.0,616,239,False,None,7,1.03,a,3,91,18.0,296,151,12,889,19,2454,11,0.0,2.4,L.Cook,1
0,0,0,0,0,0,0,244085,None,,0,0,0,0,0.0,626,248,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Siriki,0.0,591,223,0,0,0,0.0,636,251,67,False,0.0,630,247,0,Permanent Transfer to Birmingham,2023-07-17T06:20:36.127600Z,45,398,229,0,0,None,0,,244085.jpg,0.0,642,255,0,0,0,Dembélé,0.0,721,305,False,None,0,0,u,3,91,0.0,615,243,0,0,0,362,1,0.0,0.0,Siriki,0
0,0,0,0,0,0,0,81012,None,,0,0,-1,1,0.0,562,223,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ryan,0.0,524,202,0,0,0,0.0,579,223,68,False,0.0,573,224,0,Calf injury - Unknown return date,2023-08-06T23:30:05.414382Z,44,476,93,0,0,None,0,,81012.jpg,0.0,586,221,0,0,0,Fredericks,0.0,651,222,False,None,0,0,i,3,91,0.0,548,221,0,605,2,2076,5,0.0,0.0,Fredericks,0
0,0,1,0,0,0,0.0,463981,None,,0,0,0,0,1.8,396,147,None,,0,2,0.0,0.0,0,0.01,0.06,0.01,0.06,0.00,0.19,1.14,0.0,James,0.0,469,165,0,0.0,0,0.2,448,158,69,False,0.0,532,199,15,Season-long loan to Blackburn Rovers,2023-09-01T14:44:09.529285Z,40,676,203,0,0,None,0,,463981.jpg,1.0,365,124,0,0,0.0,Hill,0.1,367,139,False,None,0,0.0,u,3,91,0.0,495,189,1,6669,0,19369,41,0.0,0.2,Hill,0
0,3,128,100,100,2,0.28,235530,None,,0,0,0,0,42.5,244,72,None,,0,2,2.7,1.7,7,0.10,0.01,0.22,0.03,0.12,10.93,1.55,0.02,Lloyd,2.2,127,35,14,1.98,0,15.4,280,95,70,False,106.6,208,85,636,,2023-09-25T14:30:07.504064Z,45,396,81,0,0,None,0,,235530.jpg,2.4,195,67,0,0,0.0,Kelly,0.0,524,197,False,None,7,0.99,a,3,91,6.0,371,131,19,4080,460,3687,22,0.5,4.2,Kelly,1
0,0,0,None,None,0,0,444183,None,,0,0,-1,1,0.0,593,235,None,,0,3,0.5,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Gavin,0.0,559,209,0,0,0,0.0,609,238,71,False,0.0,602,233,0,,None,44,537,298,0,0,None,0,,444183.jpg,0.0,616,243,0,0,0,Kilkenny,0.1,459,148,False,None,0,0,a,3,91,0.0,580,229,0,3990,15,6337,22,0.0,0.0,Kilkenny,0
0,0,26,None,None,1,0.22,222683,None,,0,0,-4,4,55.5,208,118,None,,0,3,1.5,0.5,3,0.68,0.15,1.06,0.23,0.38,8.96,1.99,0.08,Justin,1.0,257,121,8,1.77,0,15.2,283,129,72,False,30.2,345,152,406,,None,46,342,221,0,0,None,0,,222683.jpg,1.4,315,147,0,0,0.0,Kluivert,0.2,330,98,False,None,5,1.11,a,3,91,65.0,165,98,13,11286,149,39862,93,0.2,2.8,Kluivert,0
0,0,0,0,0,0,0,128309,None,,0,0,-1,1,0.0,691,290,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Jamal,0.0,668,275,0,0,0,0.0,696,292,73,False,0.0,694,291,0,Season-long loan to  Swansea City,2023-09-02T08:49:08.357551Z,49,231,147,0,0,None,0,,128309.jpg,0.0,697,292,0,0,0,Lowe,0.0,673,273,False,None,0,0,u,3,91,0.0,687,287,0,81,0,1212,3,0.0,0.0,Lowe,0
0,0,0,0,0,0,0,133845,None,,0,0,-1,1,0.0,568,220,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Emiliano,0.0,529,193,0,0,0,0.0,585,223,74,False,0.0,578,218,0,Foot injury - Unknown return date,2023-08-18T11:59:59.501058Z,44,487,277,0,0,None,0,,133845.jpg,0.0,591,228,0,0,0,Marcondes,0.0,628,249,False,None,0,0,i,3,91,0.0,555,214,0,673,7,3036,5,0.0,0.0,Marcondes,0
0,0,22,100,100,0,0.0,223911,None,,0,0,-2,2,12.2,357,126,None,,0,2,1.0,0.0,0,0.03,0.02,0.12,0.07,0.09,2.98,1.6,0.05,Chris,0.5,300,98,5,2.68,0,6.8,358,129,75,False,34.2,335,128,168,,2023-09-26T18:00:07.515397Z,43,586,148,0,0,None,0,,223911.jpg,0.8,446,145,0,0,0.0,Mepham,0.1,499,191,False,None,2,1.07,a,3,91,21.0,279,89,3,1388,9,5727,11,0.1,0.7,Mepham,1
0,0,10,None,None,0,0.0,128340,None,,0,0,-3,3,17.2,329,44,None,,0,4,0.7,-0.3,0,0.31,0.34,0.78,0.85,0.47,1.69,1.83,0.51,Kieffer,0.2,358,46,1,1.08,0,6.3,362,46,76,False,3.0,433,50,83,,None,47,317,62,0,0,None,0,,128340.jpg,1.0,402,51,0,0,0.0,Moore,0.2,295,46,False,None,0,0.0,a,3,91,45.0,203,44,5,13232,105,37289,151,0.0,1.1,Moore,0
0,7,208,100,75,2,0.2,69752,None,,0,0,0,0,0.0,607,71,None,,2,1,3.3,1.7,9,0.01,0.0,0.01,0.0,0.00,21.83,2.18,0.0,Norberto,2.8,104,9,20,2.0,0,34.3,125,4,77,False,342.4,10,5,900,,2023-10-27T13:30:07.907911Z,45,356,16,0,0,None,1,,69752.jpg,3.9,66,6,0,45,4.5,Murara Neto,1.2,164,21,False,None,10,1.0,a,3,91,0.0,595,67,39,148666,930,133016,328,0.6,8.7,Neto,3
0,0,27,100,100,1,0.41,533463,None,,-1,1,-3,3,55.2,209,119,None,,0,3,1.0,0.0,1,0.25,0.1,1.01,0.41,0.76,4.64,1.89,0.31,Dango,0.5,318,151,5,2.04,0,17.7,257,120,78,False,38.4,327,146,221,,2023-08-12T21:30:06.219128Z,47,331,217,0,0,None,0,,533463.jpg,1.1,358,170,0,0,0.0,Ouattara,0.0,635,254,False,None,2,0.81,a,3,91,82.0,139,85,8,711,12,4561,4,0.1,1.7,O.Dango,1
0,0,0,0,0,0,0,156687,None,,0,0,0,0,0.0,613,244,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ben,0.0,576,219,0,0,0,0.0,623,247,79,False,0.0,617,243,0,Permanent transfer to Stoke City,2023-07-11T08:58:20.803049Z,45,367,224,0,0,None,0,,156687.jpg,0.0,629,251,0,0,0,Pearson,0.0,732,314,False,None,0,0,u,3,91,0.0,601,239,0,0,0,105,1,0.0,0.0,Pearson,0
0,0,0,25,25,0,0,32259,None,,0,0,0,0,0.0,464,29,None,,0,1,0.1,-0.1,0,0.00,0,0.00,0,0.00,0.00,0,0,Darren,0.0,412,45,0,0,0,0.0,487,47,80,False,0.0,481,47,0,Illness - 25% chance of playing,2023-10-28T18:00:07.926322Z,40,612,38,0,0,None,0,,32259.jpg,0.0,493,47,0,0,0,Randolph,0.5,242,31,False,None,0,0,d,3,91,0.0,441,23,0,6916,9,20473,120,0.0,0.0,Randolph,0
0,0,48,None,None,0,0.0,156685,4,,0,0,-2,2,61.8,191,111,None,,0,3,1.5,0.5,1,0.20,0.05,0.26,0.07,0.06,11.00,2.77,0.02,Joe,1.0,259,123,11,2.77,0,10.9,318,141,81,False,41.6,320,141,358,,None,48,290,190,0,0,None,0,,156685.jpg,1.2,350,164,0,0,0.0,Rothwell,0.0,617,240,False,None,3,0.75,a,3,91,5.0,379,193,11,600,5,1414,5,0.2,2.3,Rothwell,0
1,4,75,100,100,1,0.21,437730,None,,0,0,0,0,61.4,192,29,None,,0,4,3.5,2.5,2,0.52,0.11,1.58,0.34,1.06,9.20,1.97,0.23,Antoine,3.0,88,16,11,2.35,2,32.0,144,24,82,False,100.0,219,24,421,,2023-08-06T23:30:05.439700Z,45,407,72,0,0,None,0,,437730.jpg,3.0,132,20,0,0,0.0,Semenyo,2.9,106,18,False,None,5,1.07,a,3,91,160.0,54,21,27,475409,3998,304243,1734,0.7,6.0,Semenyo,1
1,0,103,None,None,1,0.16,221466,None,,0,0,-2,2,34.6,273,86,None,,0,2,2.0,1.0,5,0.35,0.05,0.35,0.05,0.00,16.05,2.51,0.0,Marcos,1.5,206,64,17,2.66,0,18.5,251,82,83,False,146.6,144,54,575,,None,43,583,145,0,0,None,0,,221466.jpg,1.4,313,102,0,0,0.0,Senesi,0.1,372,141,False,None,6,0.94,a,3,91,2.0,393,143,14,9077,100,14633,24,0.3,3.3,Senesi,2
0,0,21,100,100,0,0.0,54469,None,,0,0,-1,1,24.6,310,106,None,,0,2,1.0,0.0,1,0.16,0.12,0.16,0.12,0.00,3.93,2.97,0.0,Adam,0.5,302,100,4,3.03,0,4.8,375,134,84,False,21.2,371,141,119,,2023-08-06T23:30:05.454428Z,44,472,90,0,0,None,0,,54469.jpg,1.0,375,132,0,0,0.0,Smith,0.0,604,212,False,None,1,0.76,a,3,91,2.0,394,144,4,967,29,2276,7,0.1,0.9,Smith,0
1,6,169,100,100,2,0.17,154566,None,,0,0,-1,1,154.7,63,4,None,,1,4,6.5,5.5,13,0.74,0.06,6.02,0.5,5.28,23.58,1.99,0.44,Dominic,6.0,13,2,25,2.11,6,85.9,13,4,85,False,278.2,27,3,1068,,2023-09-28T03:30:08.465399Z,64,51,18,0,0,1,0,,154566.jpg,4.7,34,7,0,0,0.0,Solanke,2.6,115,19,False,None,12,1.01,a,3,91,424.0,5,3,56,328930,28030,360043,999,0.9,8.8,Solanke,1
1,0,84,100,100,2,0.29,201658,1,,0,0,-1,1,128.1,88,64,2,,0,3,2.7,1.7,3,0.86,0.13,1.65,0.25,0.79,12.76,1.86,0.12,Marcus,2.2,136,65,15,2.19,0,35.2,117,66,86,False,112.6,198,77,617,,2023-07-26T15:30:04.076941Z,54,120,75,0,0,None,0,,201658.jpg,2.3,209,90,0,0,0.0,Tavernier,0.0,559,206,False,None,8,1.17,a,3,91,111.0,103,64,21,6187,81,6862,22,0.4,3.9,Tavernier,0
0,0,10,None,None,0,0.0,424044,None,,0,0,-3,3,14.8,342,178,None,,0,3,0.5,-0.5,0,0.01,0.02,0.18,0.37,0.17,0.84,1.72,0.35,Hamed,0.0,653,263,1,2.05,0,5.7,367,169,87,False,12.8,391,177,44,,None,47,327,213,0,0,None,0,,424044.jpg,1.0,405,191,0,0,0.0,Traorè,0.0,621,243,False,None,0,0.0,a,3,91,30.0,251,130,3,497,4,1719,3,0.0,0.6,Hamed Traorè,0
0,0,0,0,0,0,0,229600,None,,0,0,0,0,0.0,494,43,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Mark,0.0,444,59,0,0,0,0.0,516,60,88,False,0.0,509,60,0,On loan to Stoke City for the season,2023-07-28T08:25:34.409705Z,40,647,52,0,0,None,0,,229600.jpg,0.0,521,60,0,0,0,Travers,0.1,411,60,False,None,0,0,u,3,91,0.0,471,37,0,0,0,7946,20,0.0,0.0,Travers,0
0,0,182,None,None,2,0.17,477580,None,,0,0,-1,1,10.2,364,131,None,,0,2,2.3,1.3,6,0.08,0.01,0.36,0.03,0.28,24.59,2.05,0.02,Illia,1.8,172,52,27,2.25,0,23.4,210,62,89,False,208.6,78,26,1080,,None,44,544,123,0,0,None,0,,477580.jpg,1.6,294,97,0,0,0.0,Zabarnyi,0.1,400,156,False,None,12,1.0,a,3,91,16.0,310,105,19,12427,161,14561,30,0.4,4.3,Zabarnyi,2
0,0,87,None,None,1,0.11,544877,None,,0,0,-1,1,64.9,181,49,None,,0,2,1.0,0.0,0,0.40,0.04,0.50,0.05,0.10,21.69,2.29,0.01,Milos,0.5,309,104,24,2.53,0,20.3,231,72,595,False,118.4,187,74,853,,None,44,559,126,1,0,None,0,,544877.jpg,1.2,346,116,0,0,0.0,Kerkez,0.2,322,126,False,None,10,1.06,a,3,91,20.0,282,90,13,14152,29,21138,89,0.1,3.0,Kerkez,1
0,0,31,None,None,0,0.0,215531,None,,0,0,-1,1,0.0,578,68,None,,0,1,1.0,0.0,0,0.00,0.0,0.00,0.0,0.00,2.76,1.38,0.0,Ionuț,0.5,306,24,7,3.5,0,3.3,393,24,607,False,33.0,340,24,180,,None,44,511,26,0,0,None,0,,215531.jpg,1.0,379,27,0,5,2.5,Radu,0.1,405,58,False,None,2,1.0,a,3,91,0.0,565,64,2,3759,19,6789,36,0.1,0.5,Radu,0
0,0,0,None,None,0,0,474772,None,,0,0,0,0,0.0,519,198,None,,0,2,0.5,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Ben,0.0,472,167,0,0,0,0.0,541,200,619,False,0.0,535,201,0,,None,40,680,206,0,0,None,0,,474772.jpg,0.0,547,197,0,0,0,Greenwood,0.2,339,134,False,None,0,0,a,3,91,0.0,498,191,0,10298,85,10800,65,0.0,0.0,Greenwood,0
1,0,161,75,None,2,0.19,232980,None,,0,0,0,0,95.0,128,24,None,,0,2,2.5,2.3,6,0.75,0.07,0.77,0.07,0.02,21.05,2.0,0.0,Max,2.8,105,26,24,2.28,0,26.5,187,53,643,False,149.4,138,52,949,Hamstring injury - 75% chance of playing,2023-11-12T02:00:10.361344Z,45,393,79,0,0,None,0,,232980.jpg,1.9,253,83,0,0,0.0,Aarons,0.2,307,121,False,None,11,1.04,d,3,91,20.0,283,91,23,27809,333,21804,216,0.6,5.1,Aarons,1
0,0,21,0,0,0,0.0,503139,2,,0,0,-1,1,17.8,326,171,3,,0,3,0.0,0.0,0,0.09,0.04,0.16,0.07,0.07,2.35,1.12,0.03,Alex,0.8,289,139,5,2.38,0,4.3,383,177,644,False,16.4,382,169,189,Knee injury - Expected back 21 Jan,2023-11-04T19:30:09.474630Z,49,271,173,0,0,None,0,,503139.jpg,1.0,424,207,0,0,0.0,Scott,0.0,680,279,False,None,3,1.43,i,3,91,10.0,345,178,3,1037,4,1514,36,0.2,0.6,Scott,1
0,0,0,0,0,0,0,200785,None,,0,0,-1,1,0.0,696,294,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Tyler,0.0,673,279,0,0,0,0.0,700,296,673,False,0.0,698,295,0,Hamstring injury - Unknown return date,2023-10-05T08:30:09.546767Z,49,244,157,0,0,None,0,,200785.jpg,0.0,701,296,0,0,0,Adams,0.0,718,303,False,None,0,0,i,3,91,0.0,693,292,0,531,3,490,4,0.0,0.0,Adams,0
0,0,32,None,None,0,0.0,224995,None,,0,0,0,0,46.0,233,129,None,,0,3,2.3,1.3,1,0.32,0.24,1.22,0.91,0.90,3.94,2.93,0.67,Luis,1.8,197,92,4,2.98,1,17.3,260,122,705,False,58.4,285,120,121,,None,55,105,65,0,0,None,0,,224995.jpg,2.0,249,112,0,0,0.0,Sinisterra,0.0,619,241,False,None,0,0.0,a,3,91,68.0,161,96,10,1588,72,1243,22,0.3,1.8,Sinisterra,0
1,1,114,100,100,2,0.28,191866,None,,0,0,0,0,72.5,166,41,None,,0,2,2.5,2.5,0,1.85,0.26,2.51,0.35,0.66,10.22,1.45,0.09,Kristoffer,3.0,86,22,12,1.71,0,26.7,186,52,90,False,99.2,221,89,633,,2023-09-18T13:00:07.747658Z,45,377,67,0,0,None,0,,191866.jpg,2.1,226,75,0,0,0.0,Ajer,0.4,266,103,False,None,7,1.0,a,4,94,96.0,117,13,21,31067,317,29167,187,0.7,4.7,Ajer,3
